Id-Table,ID,Name,Variable,Method,Class,Package,File,File Name,System,Version,Release
243,CS243,UnusedParameters,columnIndex,updateNCharacterStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
244,CS244,UnusedParameters,catalog,getColumnPrivileges,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
245,CS245,UnusedParameters,type,rowChangesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
246,CS246,UnusedParameters,length,updateBinaryStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
247,CS247,UnusedParameters,x,setBinaryStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
248,CS248,UnusedParameters,x,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
249,CS249,UnusedParameters,columnNames,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
250,CS250,UnusedParameters,row,absolute,SingleRowResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowResultSet.java,SingleRowResultSet.java,pljava,pljava-master,3/19/2019
251,CS251,UnusedParameters,schemaPattern,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
252,CS252,UnusedParameters,parent,onStart,SPIActions,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-master,3/19/2019
253,CS253,UnusedParameters,catalog,getSuperTypes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
254,CS254,UnusedParameters,parameterIndex,setNCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
255,CS255,UnusedParameters,x,writeSQLXML,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
256,CS256,UnusedParameters,columnLabel,getNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
257,CS257,UnusedParameters,isTopLevel,resourceReleaseCB,,,pljava-master/pljava-so/src/main/c/DualState.c,DualState.c,pljava,pljava-master,3/19/2019
258,CS258,UnusedParameters,info,getPropertyInfo,SPIDriver,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDriver.java,SPIDriver.java,pljava,pljava-master,3/19/2019
259,CS259,UnusedParameters,enable,setEscapeProcessing,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
260,CS260,UnusedParameters,executor,abort,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
261,CS261,UnusedParameters,schemaPattern,getSuperTables,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
262,CS262,UnusedParameters,columnIndex,getNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
263,CS263,UnusedParameters,rows,relative,ResultSetBase,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ResultSetBase.java,ResultSetBase.java,pljava,pljava-master,3/19/2019
264,CS264,UnusedParameters,type,rowChangesAreDetected,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
265,CS265,UnusedParameters,e,setCost,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
266,CS266,UnusedParameters,level,setTransactionIsolation,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
267,CS267,UnusedParameters,reader,setClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
268,CS268,UnusedParameters,resultSetType,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
269,CS269,UnusedParameters,sql,prepareCall,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
270,CS270,UnusedParameters,value,writeObject,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
271,CS271,UnusedParameters,holdability,setHoldability,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
272,CS272,UnusedParameters,parameterIndex,setClob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
273,CS273,UnusedParameters,arg,resourceReleaseCB,,,pljava-master/pljava-so/src/main/c/DualState.c,DualState.c,pljava,pljava-master,3/19/2019
274,CS274,UnusedParameters,toType,supportsConvert,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
275,CS275,UnusedParameters,approximate,getIndexInfo,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
276,CS276,UnusedParameters,functionNamePattern,getFunctionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
277,CS277,UnusedParameters,encoding,mapJDBCofSQLvalueToXdmAtomicValue,S9,org.postgresql.pljava.example.saxon,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/saxon/S9.java,S9.java,pljava,pljava-master,3/19/2019
278,CS278,UnusedParameters,s,onCommit,SPIActions,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-master,3/19/2019
279,CS279,UnusedParameters,statement,executeUpdate,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
280,CS280,UnusedParameters,columnNames,execute,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
281,CS281,UnusedParameters,columnNamePattern,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
282,CS282,UnusedParameters,x,updateObject,SingleRowReader,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,SingleRowReader.java,pljava,pljava-master,3/19/2019
283,CS283,UnusedParameters,e,setAlignment,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
284,CS284,UnusedParameters,e,setConstraint,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
285,CS285,UnusedParameters,value,writeBlob,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
286,CS286,UnusedParameters,schemaPattern,getSchemas,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
287,CS287,UnusedParameters,reader,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
288,CS288,UnusedParameters,pattern,position,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
289,CS289,UnusedParameters,source,check_classpath,,,pljava-master/pljava-so/src/main/c/Backend.c,Backend.c,pljava,pljava-master,3/19/2019
290,CS290,UnusedParameters,tableNamePattern,getPseudoColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
291,CS291,UnusedParameters,value,setUnicodeStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
292,CS292,UnusedParameters,name,startEntity,SQLXMLImpl<V extends VarlenaWrapper>,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLXMLImpl.java,SQLXMLImpl.java,pljava,pljava-master,3/19/2019
293,CS293,UnusedParameters,arg,subXactCB,,,pljava-master/pljava-so/src/main/c/SubXactListener.c,SubXactListener.c,pljava,pljava-master,3/19/2019
294,CS294,UnusedParameters,x,writeNString,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
295,CS295,UnusedParameters,columnIndex,getUnicodeStream,ObjectResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ObjectResultSet.java,ObjectResultSet.java,pljava,pljava-master,3/19/2019
296,CS296,UnusedParameters,schema,getVersionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
297,CS297,UnusedParameters,source,check_libjvm_location,,,pljava-master/pljava-so/src/main/c/Backend.c,Backend.c,pljava,pljava-master,3/19/2019
298,CS298,UnusedParameters,schemaPattern,getSuperTypes,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
299,CS299,UnusedParameters,pattern,position,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
300,CS300,UnusedParameters,inputStream,setBlob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
301,CS301,UnusedParameters,offset,setBytes,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
302,CS302,UnusedParameters,elements,createArrayOf,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
303,CS303,UnusedParameters,e,setCategory,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
304,CS304,UnusedParameters,scale,getBigDecimal,ObjectResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ObjectResultSet.java,ObjectResultSet.java,pljava,pljava-master,3/19/2019
305,CS305,UnusedParameters,columnIndex,updateAsciiStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
306,CS306,UnusedParameters,columnIndexes,prepareStatement,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
307,CS307,UnusedParameters,table,getVersionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
308,CS308,UnusedParameters,column,getFieldLength,SPIResultSetMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIResultSetMetaData.java,SPIResultSetMetaData.java,pljava,pljava-master,3/19/2019
309,CS309,UnusedParameters,javaStateLive,nativeStateReleased,DualState<T>,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,DualState.java,pljava,pljava-master,3/19/2019
310,CS310,UnusedParameters,o,toString,DualState<T>,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/DualState.java,DualState.java,pljava,pljava-master,3/19/2019
311,CS311,UnusedParameters,current,getMoreResults,SPIStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIStatement.java,SPIStatement.java,pljava,pljava-master,3/19/2019
312,CS312,UnusedParameters,x,updateBinaryStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
313,CS313,UnusedParameters,length,setBinaryStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
314,CS314,UnusedParameters,functionNamePattern,getFunctions,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
315,CS315,UnusedParameters,statement,addBatch,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
316,CS316,UnusedParameters,parameterIndex,setRowId,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
317,CS317,UnusedParameters,explicit,setValue,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
318,CS318,UnusedParameters,catalog,getFunctionColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
319,CS319,UnusedParameters,scale,updateObject,SingleRowReader,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SingleRowReader.java,SingleRowReader.java,pljava,pljava-master,3/19/2019
320,CS320,UnusedParameters,primaryCatalog,getImportedExportedKeys,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
321,CS321,UnusedParameters,columnLabel,getRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
322,CS322,UnusedParameters,nullable,getBestRowIdentifier,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
323,CS323,UnusedParameters,catalog,getBestRowIdentifier,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
324,CS324,UnusedParameters,columnLabel,updateBinaryStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
325,CS325,UnusedParameters,x,setRowId,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
326,CS326,UnusedParameters,str,setString,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
327,CS327,UnusedParameters,columnIndex,updateClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
328,CS328,UnusedParameters,columnIndex,updateBinaryStream,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
329,CS329,UnusedParameters,columnLabel,updateClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
330,CS330,UnusedParameters,value,writeStruct,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
331,CS331,UnusedParameters,dflts,appendParams,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
332,CS332,UnusedParameters,is,update,VarlenaWrapper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/VarlenaWrapper.java,VarlenaWrapper.java,pljava,pljava-master,3/19/2019
333,CS333,UnusedParameters,sql,execute,DDRExecutor,org.postgresql.pljava.management,pljava-master/pljava/src/main/java/org/postgresql/pljava/management/DDRExecutor.java,DDRExecutor.java,pljava,pljava-master,3/19/2019
334,CS334,UnusedParameters,length,setCharacterStream,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
335,CS335,UnusedParameters,typeMap,_Type_getRealType,,,pljava-master/pljava-so/src/main/c/type/Type.c,Type.c,pljava,pljava-master,3/19/2019
336,CS336,UnusedParameters,arg0,getPrecision,SPIParameterMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIParameterMetaData.java,SPIParameterMetaData.java,pljava,pljava-master,3/19/2019
337,CS337,UnusedParameters,o,setTriggers,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
338,CS338,UnusedParameters,catalog,getColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
339,CS339,UnusedParameters,columnIndex,updateObject,ReadOnlyResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ReadOnlyResultSet.java,ReadOnlyResultSet.java,pljava,pljava-master,3/19/2019
340,CS340,UnusedParameters,o,setImplementor,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
341,CS341,UnusedParameters,s,onPrepare,SPIActions,org.postgresql.pljava.example,pljava-master/pljava-examples/src/main/java/org/postgresql/pljava/example/SPIActions.java,SPIActions.java,pljava,pljava-master,3/19/2019
342,CS342,UnusedParameters,columnLabel,updateNClob,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
343,CS343,UnusedParameters,nString,updateNString,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
344,CS344,UnusedParameters,bytes,setBytes,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
345,CS345,UnusedParameters,value,writeClob,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
346,CS346,UnusedParameters,catalog,setCatalog,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
347,CS347,UnusedParameters,pos,setString,ClobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/ClobValue.java,ClobValue.java,pljava,pljava-master,3/19/2019
348,CS348,UnusedParameters,e,setImplementor,DDRProcessorImpl,org.postgresql.pljava.sqlgen,pljava-master/pljava-api/src/main/java/org/postgresql/pljava/sqlgen/DDRProcessor.java,DDRProcessor.java,pljava,pljava-master,3/19/2019
349,CS349,UnusedParameters,typeName,createArrayOf,SPIConnection,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIConnection.java,SPIConnection.java,pljava,pljava-master,3/19/2019
350,CS350,UnusedParameters,catalog,getProcedureColumns,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
351,CS351,UnusedParameters,columnIndex,getRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
352,CS352,UnusedParameters,columnLabel,updateRowId,AbstractResultSet,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/AbstractResultSet.java,AbstractResultSet.java,pljava,pljava-master,3/19/2019
353,CS353,UnusedParameters,x,writeRowId,SQLOutputToChunk,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SQLOutputToChunk.java,SQLOutputToChunk.java,pljava,pljava-master,3/19/2019
354,CS354,UnusedParameters,type,othersUpdatesAreVisible,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
355,CS355,UnusedParameters,pos,getBinaryStream,BlobValue,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/BlobValue.java,BlobValue.java,pljava,pljava-master,3/19/2019
356,CS356,UnusedParameters,catalog,getUDTs,SPIDatabaseMetaData,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIDatabaseMetaData.java,SPIDatabaseMetaData.java,pljava,pljava-master,3/19/2019
357,CS357,UnusedParameters,c,migrateFrom,InstallHelper,org.postgresql.pljava.internal,pljava-master/pljava/src/main/java/org/postgresql/pljava/internal/InstallHelper.java,InstallHelper.java,pljava,pljava-master,3/19/2019
358,CS358,UnusedParameters,parameterIndex,setBlob,SPIPreparedStatement,org.postgresql.pljava.jdbc,pljava-master/pljava/src/main/java/org/postgresql/pljava/jdbc/SPIPreparedStatement.java,SPIPreparedStatement.java,pljava,pljava-master,3/19/2019
