language,project,file_name,sha,author,author_date,is_bug,insertion,deletion
java,conscrypt,src/openjdk/java/org/conscrypt/Platform.java,d31ede7ba14b019d6a017f3585866a65891d1710,Kenny Root,2016-01-20 20:07:34,,13,2
java,conscrypt,src/platform/java/org/conscrypt/Platform.java,d31ede7ba14b019d6a017f3585866a65891d1710,Kenny Root,2016-01-20 20:07:34,,13,15
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,903a97baf28196045f4ac76e0e8a4cb314f7817c,Chad Brubaker,2016-01-20 18:47:59,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,2f1dbee691eaf348e512446cf50677fd8808715d,Chad Brubaker,2016-01-20 18:47:55,,33,6
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,b84145b3b3fabc629e84f6a68aeb011c1d62704b,Chad Brubaker,2016-01-20 18:43:09,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,e03c349a3bf81300db3170d0f75363f5af8c5903,Chad Brubaker,2016-01-20 18:43:05,,33,6
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,95de98f053b53fe7c0b27e70a09aed8a5cdb1e8d,Chad Brubaker,2016-01-20 18:29:23,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,b65bd711261d384fa9fb1693334c987906452e6e,Chad Brubaker,2016-01-20 18:29:19,,33,6
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,360cc5767257165a2b59724a7434a07354091129,Chad Brubaker,2016-01-20 18:16:20,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,7e3bc71b6881c339d2c9b0fa1600e6202f258197,Chad Brubaker,2016-01-20 18:16:16,,33,6
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,8a54958e04339833f7320c9ab8bd542c0d2e3d7d,Chad Brubaker,2015-12-28 18:12:20,,33,0
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateStore.java,8a54958e04339833f7320c9ab8bd542c0d2e3d7d,Chad Brubaker,2015-12-28 18:12:20,,57,5
java,conscrypt,src/test/java/org/conscrypt/TrustedCertificateStoreTest.java,8a54958e04339833f7320c9ab8bd542c0d2e3d7d,Chad Brubaker,2015-12-28 18:12:20,,114,0
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,825390d5483246be1f1049b84a1fdcd04e223bfe,Chad Brubaker,2016-01-20 18:02:55,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,edac1314206ef37de3f2a017c10e304d56b19f91,Chad Brubaker,2016-01-20 18:02:48,,33,6
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,1a86d3091996f7d443c0d02d59673b8fb45c0ed0,Chad Brubaker,2016-01-20 17:49:55,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,2138a380d71f5f03cb276dd19a81b4ff986e2a35,Chad Brubaker,2016-01-20 17:49:49,,33,6
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,4c9f9c2201116acf790fca25af43995d29980ee0,Chad Brubaker,2015-12-21 04:49:24,,9,0
java,conscrypt,src/platform/java/org/conscrypt/TrustManagerImpl.java,c4ab1b959280413fb11bf4fd7f6b4c2ba38bd779,Chad Brubaker,2015-12-16 22:55:53,,33,6
java,conscrypt,src/test/java/org/conscrypt/TrustManagerImplTest.java,af596d8230d678bf141a56cdee9b3f2c6616e1b8,Sergio Giro,2016-01-19 11:10:15,,1,4
java,conscrypt,src/test/java/org/conscrypt/TrustManagerImplTest.java,203ee7dce7acd86912a83714850389297d230d5d,Sergio Giro,2016-01-19 11:04:17,,1,4
java,conscrypt,src/test/java/org/conscrypt/TrustManagerImplTest.java,4288f1ca592ad87091e76d6abdd137128ba58baf,Sergio Giro,2016-01-18 22:33:07,,1,4
java,conscrypt,src/main/java/org/conscrypt/OpenSSLX509CertPath.java,af08caafc778ecde01067c7584344d3535353e38,Sergio Giro,2016-01-18 17:33:17,,4,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLX509CertPath.java,e8eb8aedabdce4de1a870de9160a8d2ab367c4bb,Sergio Giro,2016-01-18 15:18:57,,4,0
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,3570ac595448af0bf140cefca1eb1116c875f124,Adam Langley,2016-01-15 01:12:35,,28,28
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,c38e63a315da6ced2d660f687bd3d5b24d985704,Adam Langley,2016-01-15 00:19:28,,3,0
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,cabbd221c6389d25ebd9a1626b2b48c00a380e81,Adam Langley,2016-01-12 23:30:37,,28,28
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,8a585a559d5ca7bfb84ec988335b2dafee2a996c,Adam Langley,2016-01-12 23:29:08,,3,0
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,1e1254de3c81f88f50e2f542a53e0363499259b1,David Benjamin,2016-01-11 19:24:43,,0,3
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,1e1254de3c81f88f50e2f542a53e0363499259b1,David Benjamin,2016-01-11 19:24:43,,13,21
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,3907bf06025a27856f83fa377f57c28f60738e45,David Benjamin,2016-01-11 19:21:23,,0,3
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,3907bf06025a27856f83fa377f57c28f60738e45,David Benjamin,2016-01-11 19:21:23,,13,21
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,3de2e2fd83310226ac2d24ea7702fa71fe6e6616,Kenny Root,2016-01-11 18:43:58,,29,23
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,883eeb452dc0aa01f74a426e8084e2af66daaad4,David Benjamin,2015-12-15 18:31:03,,0,3
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,883eeb452dc0aa01f74a426e8084e2af66daaad4,David Benjamin,2015-12-15 18:31:03,,13,21
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,8ce7567ce6be05f420cbf02581724c1071051298,Kenny Root,2016-01-11 18:28:51,,29,23
mk,conscrypt,src/main/native/sub.mk,f22ada86591242b6b3b2c1f1051b71411da5c56a,Kenny Root,2016-01-11 18:28:48,,0,20
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMac.java,c58022568697a47e37376652e77fc1e39bb33933,Alex Klyubin,2016-01-11 18:28:45,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,c58022568697a47e37376652e77fc1e39bb33933,Alex Klyubin,2016-01-11 18:28:45,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,c58022568697a47e37376652e77fc1e39bb33933,Alex Klyubin,2016-01-11 18:28:45,,5,6
mk,conscrypt,Android.mk,c4ca3580bc8650625456f06e32be83acd2bc34e6,Kenny Root,2016-01-11 18:28:42,,5,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSessionImpl.java,6030c9fa8a882c107f80bc6dc0a3c06c0ca17a50,Narayan Kamath,2016-01-11 18:28:39,,5,1
java,conscrypt,src/main/java/org/apache/harmony/security/utils/AlgNameMapper.java,ee14b6a754db2e10f647eaaed9c3e2dd2aab4369,Przemyslaw Szczepaniak,2016-01-11 18:28:36,,0,0
java,conscrypt,src/main/java/org/apache/harmony/security/utils/AlgNameMapperSource.java,ee14b6a754db2e10f647eaaed9c3e2dd2aab4369,Przemyslaw Szczepaniak,2016-01-11 18:28:36,,0,0
java,conscrypt,src/platform/java/org/conscrypt/Hex.java,5c1da4f6f325223ccb572a5a4cb36cd8ea6a0cd5,Przemyslaw Szczepaniak,2016-01-11 18:28:33,,52,0
java,conscrypt,src/platform/java/org/conscrypt/PinListEntry.java,5c1da4f6f325223ccb572a5a4cb36cd8ea6a0cd5,Przemyslaw Szczepaniak,2016-01-11 18:28:33,,1,2
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateStore.java,5c1da4f6f325223ccb572a5a4cb36cd8ea6a0cd5,Przemyslaw Szczepaniak,2016-01-11 18:28:33,,1,1
java,conscrypt,src/test/java/org/conscrypt/CertPinManagerTest.java,5c1da4f6f325223ccb572a5a4cb36cd8ea6a0cd5,Przemyslaw Szczepaniak,2016-01-11 18:28:33,,1,1
java,conscrypt,src/test/java/org/conscrypt/TrustManagerImplTest.java,5c1da4f6f325223ccb572a5a4cb36cd8ea6a0cd5,Przemyslaw Szczepaniak,2016-01-11 18:28:33,,1,1
java,conscrypt,src/test/java/org/conscrypt/TrustedCertificateStoreTest.java,5c1da4f6f325223ccb572a5a4cb36cd8ea6a0cd5,Przemyslaw Szczepaniak,2016-01-11 18:28:33,,1,1
mk,conscrypt,Android.mk,2e23f64925b2e12950a36c6d631a8a5e3fccf0b4,Piotr Jastrzebski,2016-01-11 18:28:30,,3,3
java,conscrypt,src/main/java/org/conscrypt/OpenSSLCipher.java,3289668b9b2fc6511113879b8b3401e5611e1498,Kenny Root,2016-01-11 18:28:27,,3,2
mk,conscrypt,Android.mk,8c44a8ea616e2a90c3f0fa075297d106cec6f148,Kenny Root,2016-01-11 18:28:24,,6,0
java,conscrypt,src/test/java/org/conscrypt/NativeCryptoTest.java,f4a3b7613b00b5d69f9f7b80b612e7c1061716fc,Kenny Root,2016-01-11 18:28:20,,42,12
mk,conscrypt,Android.mk,5262c7f6b62f8896cc3b1299a6655e669f2eb861,Alex Klyubin,2016-01-11 18:28:17,,4,1
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,dc670bf9cfdcedd92271602c4d6abd3a1b2c4d7b,Kenny Root,2016-01-11 18:28:15,,12,4
java,conscrypt,src/main/java/org/conscrypt/OpenSSLProvider.java,dec3d9d98f39ec181939429d111ae0f6ff0c3114,Alex Klyubin,2016-01-11 18:28:12,,2,0
mk,conscrypt,Android.mk,9424bfc7f71888e576673426979dcf6c8d906303,Kenny Root,2016-01-11 18:28:09,,35,0
java,conscrypt,src/openjdk-host/java/org/conscrypt/NativeCryptoJni.java,9424bfc7f71888e576673426979dcf6c8d906303,Kenny Root,2016-01-11 18:28:09,,30,0
cpp,conscrypt,src/openjdk/native/JNIHelp.cpp,9424bfc7f71888e576673426979dcf6c8d906303,Kenny Root,2016-01-11 18:28:09,,3,2
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSocketImpl.java,3c6caaf03804d0c55910dd5acfe20558bbd980fc,Chad Brubaker,2016-01-11 18:28:06,,3,1
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateStore.java,f67490fb2af3e363ebab544a007b62b668022441,Chad Brubaker,2016-01-11 18:28:03,,1,1
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,fde3191d01c5bbf9594b9259abe842b2801e5ff6,Alex Klyubin,2016-01-11 18:28:00,,1,1
java,conscrypt,src/openjdk/java/dalvik/system/BlockGuard.java,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,41,0
java,conscrypt,src/openjdk/java/dalvik/system/CloseGuard.java,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,40,0
java,conscrypt,src/openjdk/java/org/apache/harmony/security/utils/AlgNameMapper.java,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,43,0
java,conscrypt,src/openjdk/java/org/apache/harmony/security/utils/AlgNameMapperSource.java,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,27,0
java,conscrypt,src/openjdk/java/org/conscrypt/Platform.java,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,202,0
cpp,conscrypt,src/openjdk/native/JNIHelp.cpp,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,155,0
h,conscrypt,src/openjdk/native/JNIHelp.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,136,0
h,conscrypt,src/openjdk/native/NetFd.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,70,0
h,conscrypt,src/openjdk/native/ScopedLocalRef.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,63,0
h,conscrypt,src/openjdk/native/ScopedPrimitiveArray.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,122,0
h,conscrypt,src/openjdk/native/ScopedUtfChars.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,71,0
h,conscrypt,src/openjdk/native/UniquePtr.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,241,0
h,conscrypt,src/openjdk/native/log_compat.h,eec1f152fef80830beb8d6dbbb4ee2d754f1db62,Kenny Root,2016-01-11 18:27:57,,6,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,8e714ecc748868ab872c052681e2e9f1f0bdbd93,Alex Klyubin,2016-01-11 18:27:54,,158,13
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,34d4d89f5d3f7e0a52b70007e4a474c320c7fa3f,Narayan Kamath,2016-01-11 18:27:51,,5,5
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,46dbd97f22a4814086d6674a8e4a539516113972,David Benjamin,2016-01-11 18:27:48,,0,13
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,46dbd97f22a4814086d6674a8e4a539516113972,David Benjamin,2016-01-11 18:27:48,,0,182
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,091a22e16a5e9181a80b569aee6c5ae88aadb19b,Kenny Root,2016-01-11 18:27:45,,952,970
mk,conscrypt,Android.mk,13c6cac640b794abb8b904991e9a31cd52764143,Colin Cross,2016-01-11 18:27:42,,3,0
cc,conscrypt,src/gen/native/generate_constants.cc,6d669f22d2214dca13beab9d89514f9ac62285ce,Alex Klyubin,2016-01-11 18:27:40,,1,0
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,6d669f22d2214dca13beab9d89514f9ac62285ce,Alex Klyubin,2016-01-11 18:27:40,,6,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLProvider.java,6d669f22d2214dca13beab9d89514f9ac62285ce,Alex Klyubin,2016-01-11 18:27:40,,15,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,6d669f22d2214dca13beab9d89514f9ac62285ce,Alex Klyubin,2016-01-11 18:27:40,,101,24
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,6d669f22d2214dca13beab9d89514f9ac62285ce,Alex Klyubin,2016-01-11 18:27:40,,63,0
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,4560060e06a68bc65b3edfc4b56586afc3965a69,Alex Klyubin,2016-01-11 18:27:37,,1,1
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,2b36ea497f4beb14427d49dc6a1d17c790dbf6c8,Alex Klyubin,2016-01-11 18:27:34,,24,4
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,82b61813885374b4ee8dcd726b3db907862d9a90,Kenny Root,2016-01-11 18:27:31,,2,2
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,3c3ef2ad46cae7f4ef4e6208008239f16fe97c1c,Kenny Root,2016-01-11 18:27:28,,9,0
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,d803fccd4d396bac867a2e7f146a06e0ea3f0769,Alex Klyubin,2016-01-11 18:27:25,,7,0
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,a963cceef4f1d6025e83e65ba34087066d955025,Alex Klyubin,2016-01-11 18:27:22,,14,22
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,a963cceef4f1d6025e83e65ba34087066d955025,Alex Klyubin,2016-01-11 18:27:22,,44,46
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,a963cceef4f1d6025e83e65ba34087066d955025,Alex Klyubin,2016-01-11 18:27:22,,108,185
java,conscrypt,src/test/java/org/conscrypt/NativeCryptoTest.java,a963cceef4f1d6025e83e65ba34087066d955025,Alex Klyubin,2016-01-11 18:27:22,,28,4
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,aca5acd82fb0d31e10a960b5d1dcf9ca25a5175e,Adam Langley,2016-01-11 18:27:19,,0,9
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,8956f8b0cba0a374bcd6a6ce7e5009f74e1c81cc,Alex Klyubin,2016-01-11 18:27:16,,3,3
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,8956f8b0cba0a374bcd6a6ce7e5009f74e1c81cc,Alex Klyubin,2016-01-11 18:27:16,,7,7
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,8956f8b0cba0a374bcd6a6ce7e5009f74e1c81cc,Alex Klyubin,2016-01-11 18:27:16,,19,17
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,ad32faf533ffc7894a6e61837b1c1dfd3e94c68d,Alex Klyubin,2016-01-11 18:27:13,,1,1
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,ad32faf533ffc7894a6e61837b1c1dfd3e94c68d,Alex Klyubin,2016-01-11 18:27:13,,40,14
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,ad32faf533ffc7894a6e61837b1c1dfd3e94c68d,Alex Klyubin,2016-01-11 18:27:13,,0,1
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,ad32faf533ffc7894a6e61837b1c1dfd3e94c68d,Alex Klyubin,2016-01-11 18:27:13,,4,4
mk,conscrypt,Android.mk,f1417aa97826b220c98f0cce212cd67107b64d06,Dan Albert,2016-01-11 18:27:09,,5,0
java,conscrypt,src/compat/java/org/conscrypt/Platform.java,e0f20aff56d245fabd3fd216313a7c18f3d5886a,Chad Brubaker,2016-01-11 18:27:06,,14,9
java,conscrypt,src/platform/java/org/conscrypt/Platform.java,e0f20aff56d245fabd3fd216313a7c18f3d5886a,Chad Brubaker,2016-01-11 18:27:06,,16,1
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,6a82463196cb94bd8ed36f403fd87ea4bd1adc64,Kenny Root,2016-01-11 18:27:02,,12,25
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,bde15e1210c8a59caed7f699c1c75ca5ca391638,Kenny Root,2016-01-11 18:26:59,,18,28
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,265a0d4a7e8f2da94e232145877cfe878c1003d2,Alex Klyubin,2016-01-11 18:26:56,,25,12
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,e583ed6b27616e151c40e2ac8583ad45f4d757c8,Alex Klyubin,2016-01-11 18:26:53,,7,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMac.java,e583ed6b27616e151c40e2ac8583ad45f4d757c8,Alex Klyubin,2016-01-11 18:26:53,,41,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,e583ed6b27616e151c40e2ac8583ad45f4d757c8,Alex Klyubin,2016-01-11 18:26:53,,45,0
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,e583ed6b27616e151c40e2ac8583ad45f4d757c8,Alex Klyubin,2016-01-11 18:26:53,,62,3
java,conscrypt,src/main/java/org/conscrypt/ct/CTLogStoreImpl.java,146aa63e0e37c160bd63afed99a03d2dd8efdb78,Kenny Root,2016-01-11 18:26:50,,3,3
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,563890d8543ba6d259525009a71795c547bbd445,Adam Langley,2016-01-11 18:26:47,,13,31
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,bf8a57ab9b3b434f531b17dceff4f8e62421a054,Matt Braithwaite,2016-01-11 18:26:43,,11,1
java,conscrypt,src/main/java/org/conscrypt/NativeCrypto.java,ea30679cdf86b150d7f4f803d9b6f657cd68b7fe,Alex Klyubin,2016-01-11 18:26:39,,13,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,ea30679cdf86b150d7f4f803d9b6f657cd68b7fe,Alex Klyubin,2016-01-11 18:26:39,,40,0
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,ea30679cdf86b150d7f4f803d9b6f657cd68b7fe,Alex Klyubin,2016-01-11 18:26:39,,32,1
java,conscrypt,src/main/java/org/conscrypt/SSLParametersImpl.java,2a377e5fa2cf6569b83deb8d84d653bc0f9241e5,Kenny Root,2016-01-11 18:26:34,,12,2
java,conscrypt,src/main/java/org/conscrypt/ct/CTLogInfo.java,2a377e5fa2cf6569b83deb8d84d653bc0f9241e5,Kenny Root,2016-01-11 18:26:34,,26,0
java,conscrypt,src/main/java/org/conscrypt/ct/CTLogStoreImpl.java,2a377e5fa2cf6569b83deb8d84d653bc0f9241e5,Kenny Root,2016-01-11 18:26:34,,179,6
java,conscrypt,src/test/java/org/conscrypt/ct/CTLogStoreImplTest.java,2a377e5fa2cf6569b83deb8d84d653bc0f9241e5,Kenny Root,2016-01-11 18:26:34,,156,2
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSocketImpl.java,f94cb45975e2155a37d771ded93f05c3250589ed,Kenny Root,2016-01-11 18:26:31,,20,0
java,conscrypt,src/main/java/org/conscrypt/SSLParametersImpl.java,f94cb45975e2155a37d771ded93f05c3250589ed,Kenny Root,2016-01-11 18:26:31,,102,0
java,conscrypt,src/test/java/org/conscrypt/OpenSSLSocketImplTest.java,f94cb45975e2155a37d771ded93f05c3250589ed,Kenny Root,2016-01-11 18:26:31,,325,0
java,conscrypt,src/test/java/org/conscrypt/ct/SerializationTest.java,f94cb45975e2155a37d771ded93f05c3250589ed,Kenny Root,2016-01-11 18:26:31,,1,1
pem,conscrypt,src/test/resources/cert-key.pem,f94cb45975e2155a37d771ded93f05c3250589ed,Kenny Root,2016-01-11 18:26:31,,15,0
java,conscrypt,src/main/java/org/conscrypt/ct/CTLogStoreImpl.java,ccb29c4ae6d2b8da742c3947a72962aee9b34179,Kenny Root,2016-01-11 18:26:27,,58,0
java,conscrypt,src/main/java/org/conscrypt/ct/KnownLogs.java,ccb29c4ae6d2b8da742c3947a72962aee9b34179,Kenny Root,2016-01-11 18:26:27,,131,0
java,conscrypt,src/test/java/org/conscrypt/ct/CTLogStoreImplTest.java,ccb29c4ae6d2b8da742c3947a72962aee9b34179,Kenny Root,2016-01-11 18:26:27,,32,0
java,conscrypt,src/main/java/org/conscrypt/ct/Serialization.java,7df1ed65abd54200933aa156c18006f01456106d,Paul Lietar,2016-01-11 18:26:17,,1,1
java,conscrypt,src/test/java/org/conscrypt/ct/SerializationTest.java,7df1ed65abd54200933aa156c18006f01456106d,Paul Lietar,2016-01-11 18:26:17,,42,0
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,7b67911beb2a2010a4b0d94b31d31a7961a4ba49,Kenny Root,2016-01-11 18:13:58,,29,23
mk,conscrypt,src/main/native/sub.mk,d51ea2618d468bee74e68e683aeaf64868dda578,Kenny Root,2016-01-05 21:45:56,,0,20
mk,conscrypt,src/main/native/sub.mk,1ecd8f48277762a4d61a6a43db308eb0a9427804,Kenny Root,2016-01-05 21:40:01,,0,20
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMac.java,6c72ca5013d238af5657f1d050ff27543f9986c7,Alex Klyubin,2016-01-05 20:54:34,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,6c72ca5013d238af5657f1d050ff27543f9986c7,Alex Klyubin,2016-01-05 20:54:34,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,6c72ca5013d238af5657f1d050ff27543f9986c7,Alex Klyubin,2016-01-05 20:54:34,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMac.java,4a41ff4a4e7d07be60fcf2357a3df6ce8f2f3724,Alex Klyubin,2016-01-05 20:48:30,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,4a41ff4a4e7d07be60fcf2357a3df6ce8f2f3724,Alex Klyubin,2016-01-05 20:48:30,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,4a41ff4a4e7d07be60fcf2357a3df6ce8f2f3724,Alex Klyubin,2016-01-05 20:48:30,,5,6
cpp,conscrypt,src/main/native/org_conscrypt_NativeCrypto.cpp,f695b9fa2d3b67f95cc40fb485db5ee73da60f25,David Benjamin,2015-11-19 23:12:54,,29,23
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateIndex.java,4a8bcf3bba3a70f94f264240d45969bea70ab0c8,Chad Brubaker,2015-12-30 19:40:10,,9,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMac.java,49ebea12f4954f3dbcd16a33a8fa98532d29f8c9,Alex Klyubin,2015-12-22 21:37:31,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLMessageDigestJDK.java,49ebea12f4954f3dbcd16a33a8fa98532d29f8c9,Alex Klyubin,2015-12-22 21:37:31,,5,6
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSignature.java,49ebea12f4954f3dbcd16a33a8fa98532d29f8c9,Alex Klyubin,2015-12-22 21:37:31,,5,6
mk,conscrypt,Android.mk,2f05b73853963cd6418179be35b517eba2209224,Kenny Root,2015-12-08 20:41:02,,5,0
java,conscrypt,src/main/java/org/conscrypt/OpenSSLSessionImpl.java,d3d92b6f7e9bc13f493ad6cddd9586dab47ed737,Narayan Kamath,2015-11-24 15:32:13,,5,1
java,conscrypt,src/main/java/org/apache/harmony/security/utils/AlgNameMapper.java,314b4752f16a86a4ab2318cf736f06aeeb39ce3b,Przemyslaw Szczepaniak,2015-07-09 12:26:44,,0,0
java,conscrypt,src/main/java/org/apache/harmony/security/utils/AlgNameMapperSource.java,314b4752f16a86a4ab2318cf736f06aeeb39ce3b,Przemyslaw Szczepaniak,2015-07-09 12:26:44,,0,0
java,conscrypt,src/platform/java/org/conscrypt/Hex.java,a7157d7eebb61d55410af93fc960a96bcfe4296e,Przemyslaw Szczepaniak,2015-10-15 10:02:27,,52,0
java,conscrypt,src/platform/java/org/conscrypt/PinListEntry.java,a7157d7eebb61d55410af93fc960a96bcfe4296e,Przemyslaw Szczepaniak,2015-10-15 10:02:27,,1,2
java,conscrypt,src/platform/java/org/conscrypt/TrustedCertificateStore.java,a7157d7eebb61d55410af93fc960a96bcfe4296e,Przemyslaw Szczepaniak,2015-10-15 10:02:27,,1,1
java,conscrypt,src/test/java/org/conscrypt/CertPinManagerTest.java,a7157d7eebb61d55410af93fc960a96bcfe4296e,Przemyslaw Szczepaniak,2015-10-15 10:02:27,,1,1
java,conscrypt,src/test/java/org/conscrypt/TrustManagerImplTest.java,a7157d7eebb61d55410af93fc960a96bcfe4296e,Przemyslaw Szczepaniak,2015-10-15 10:02:27,,1,1
java,conscrypt,src/test/java/org/conscrypt/TrustedCertificateStoreTest.java,a7157d7eebb61d55410af93fc960a96bcfe4296e,Przemyslaw Szczepaniak,2015-10-15 10:02:27,,1,1
mk,conscrypt,Android.mk,38a241317390ccf85d014c8684386d7068401061,Piotr Jastrzebski,2015-02-17 17:08:21,,3,3
