Project,FileName,system,version,package,class,release,FullDate,TimeBetweenHRS,BuggyFlag,InducingFlag,JNINativeFlag,Smelly,TotalSmelly,TotalFixing,TotalInducing,TIMEFIX,excessiveInterlangCommunication,Toomuchclustring,ToomuchScattering,UnusedMethodDeclaration,UnusedMethodImplementation,UnusedParameter,AssumingSafeReturnValue,ExcessiveObjects,NotHandlingExceptions,NotCachingObjects,NotSecuringLibraries,HardCodingLibraries,NotUsingRelativePath,MemoryManagementMismatch,LocalReferencesAbuse,CLOL,Added,Removed,PrevInducing,PrevFixing,PrevCLOCInducing,PrevAddedInducing,PrevRemovedInducing,PrevCLOCFixing,PrevAddedFixing,PrevRemovedFixing,,CommitMessage
google/conscrypt,common/src/jni/main/include/conscrypt/app_data.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/bio_input_stream.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/bio_output_stream.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/bio_stream.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/compat.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/compatibility_close_monitor.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/jniutil.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,1,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/logging.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/macros.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
google/conscrypt,common/src/jni/main/include/conscrypt/native_crypto.h,conscrypt,conscrypt-1.0.0.RC11,,,9/25/2017,2017-09-25T18:13:57Z,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
